#{"t_start": 1706069427.820828, "env_id": null}
r,l,t,overtake_vehicle_num,velocity,steering,acceleration,step_energy,episode_energy,policy,action,raw_action,crash_vehicle,crash_object,crash_building,crash_human,crash_sidewalk,out_of_road,arrive_dest,max_step,env_seed,crash,step_reward,cost,total_cost,episode_reward,episode_length,takeover_start,takeover,takeover_cost,total_takeover_cost,native_cost,total_native_cost,ep_overtake_vehicle_num,ep_velocity,ep_steering,ep_acceleration,ep_step_energy,ep_episode_energy,ep_policy,ep_action,ep_raw_action,ep_crash_vehicle,ep_crash_object,ep_crash_building,ep_crash_human,ep_crash_sidewalk,ep_out_of_road,ep_arrive_dest,ep_max_step,ep_env_seed,ep_crash,ep_step_reward,ep_cost,ep_total_cost,ep_episode_reward,ep_episode_length,ep_takeover_start,ep_takeover,ep_takeover_cost,ep_total_takeover_cost,ep_native_cost,ep_total_native_cost
366.288876,338,20.251563,0,14.207743907024323,-0.05607455223798752,0.050869401544332504,0.07695968347739358,17.835154903779266,TakeoverPolicy,"[-0.056074552, 0.0508694]","(-0.056074552, 0.0508694)",False,False,False,False,False,False,True,False,100,False,1.4540984359843523,0,0,366.28887583691915,338,False,False,0,19.112737193586312,0,0,0.0,10.179992262749844,-0.0010904404913536687,0.2617597168691721,0.052766730484554034,6.162014070155692,,0.02013148,0.1303346381889092,0.0,0.0,0.0,0.0,0.0,0.0,0.0029585798816568047,0.0,100.0,0.0,1.0584111664878793,0.0,0.0,130.25325567811095,169.5,0.07396449704142012,0.636094674556213,0.05654655974433821,9.324936538161303,0.0,0.0
366.814139,360,43.610107,0,12.661047498302773,2.4370021561683807e-05,0.10000000000000003,0.06478350490643964,17.27792872272023,TakeoverPolicy,"[0.99976003, 0.9999692]","(2.4370021561683807e-05, 0.10000000000000003)",False,False,False,False,False,False,True,False,100,False,1.306939249245743,0,0,366.81413934559555,360,False,True,0,33.96642496611991,0,0,0.0,9.66671946967027,0.11059183935927183,0.5319372821185324,0.04799424645200061,6.549189998647107,,0.99985725,0.3212645607389021,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,100.0,0.0,0.9947807738745599,0.0,0.0,141.1398746197902,180.5,0.05,0.7472222222222222,0.04126024381259331,26.548070947527044,0.0,0.0
-4.203643,10,48.794698,0,2.2101596983417027,-0.9998130202293396,0.9996259808540344,0.007224162024392895,0.03748424075572495,TakeoverPolicy,"[-0.999813, 0.999626]","(-0.999813, 0.999626)",False,False,False,False,True,True,False,False,100,True,0.16752514063960797,1.0,1.0,-4.203643373173926,10,False,False,0,33.96642496611991,1.0,1.0,0.0,1.2630947579721834,-0.9998100280761719,0.9996240258216857,0.003748424075572495,0.014175207458667818,,-9.299815e-05,-9.299815e-05,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,100.0,0.1,0.09638817674656819,0.1,0.1,-0.1353590816426466,5.5,0.0,0.0,0.0,33.96642496611991,0.1,0.1
153.527414,176,61.791621,0,10.993034052407843,-0.9996981620788574,0.9994728565216064,0.05372266807317099,7.3607390045848184,TakeoverPolicy,"[-0.99969816, 0.99947286]","(-0.99969816, 0.99947286)",False,False,False,False,True,True,False,False,100,True,1.0904634552097017,1.0,1.0,153.52741383484772,176,False,False,0,41.14136846838634,1.0,1.0,0.0,8.901787502857832,-0.07215827049592437,0.5220921305092898,0.041822380707868284,2.850877180619046,,-9.2883005e-05,0.22496693000668272,0.0,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,100.0,0.005681818181818182,0.9069197573298718,0.005681818181818182,0.005681818181818182,64.33134602315437,88.5,0.056818181818181816,0.8068181818181818,0.04076672444469564,36.84200186518868,0.005681818181818182,0.005681818181818182
-4.203562,10,66.569213,0,1.8881898408825788,0.040107822307805914,0.1,0.006830928719801409,0.03709669101398641,TakeoverPolicy,"[-0.9999782, 0.99988127]","(0.040107822307805914, 0.1)",False,False,False,False,True,True,False,False,100,True,0.16714868304984073,1.0,1.0,-4.203561721002371,10,True,False,0.6069794630785834,41.74834793146492,1.0,1.0,0.0,1.2310804222082947,-0.8959690773597497,0.9098920023441315,0.0037096691013986404,0.014138516697267525,,-4.876256e-05,0.006961462492190833,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,100.0,0.1,0.09635869620474688,0.1,0.1,-0.13531409975895858,5.5,0.1,0.0,0.06069794630785834,41.2020664146942,0.1,0.1
369.534116,287,85.40796,0,15.321638837255264,-0.9999785423278809,0.9998700022697449,0.08726591634562295,18.79578593300272,TakeoverPolicy,"[-0.99997854, 0.99987]","(-0.99997854, 0.99987)",False,False,False,False,False,False,True,False,100,False,1.610037886943377,0,0,369.53411567112425,287,False,False,0,51.45635755774039,0,0,0.0,12.147302042995724,-0.14970972149112038,0.5505100253982411,0.06549054332056695,7.352007654754125,,-5.6775087e-05,0.2004001519535604,0.0,0.0,0.0,0.0,0.0,0.0,0.003484320557491289,0.0,100.0,0.0,1.258341998460166,0.0,0.0,148.6439800512362,144.0,0.0313588850174216,0.8710801393728222,0.0338258175131549,47.236762420820966,0.0,0.0
357.120262,491,115.380979,0,2.2320231213387403,0.6408622779660178,1.0,0.0071624767036621885,16.426504311807538,TakeoverPolicy,"[-0.99873275, -0.99944335]","(0.6408622779660178, 1.0)",False,False,False,False,False,False,True,False,100,False,0.2110494140807976,0,1.0,357.12026246632934,491,False,True,0,77.94758687959273,0,1.0,0.0,7.009424134750594,-0.11549702228051957,0.33960562886142925,0.03345520226437383,7.565606487512229,,-0.99903053,0.11205430329045483,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,100.0,0.002036659877800407,0.7189855791248384,0.002036659877800407,0.24236252545824846,159.139032679294,246.0,0.03665987780040733,0.8044806517311609,0.053953623873426323,65.06516769865756,0.002036659877800407,0.24236252545824846
366.188414,326,137.445063,0,15.865078063239743,0.10312353074550629,0.6512773036956787,0.0905101743139352,17.255514228046902,TakeoverPolicy,"[0.10312353, 0.6512773]","(0.10312353, 0.6512773)",False,False,False,False,False,False,True,False,100,False,1.6432136131878612,0,0,366.18841389303446,326,False,False,0,95.53370743042541,0,0,0.0,10.671889572405645,-0.040704356807783615,0.34909548938640056,0.052931025239407695,6.85967959170508,,0.37121043,0.15419556628930847,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,100.0,0.0,1.0976430291601915,0.0,0.0,149.03318173056755,163.5,0.06748466257668712,0.49693251533742333,0.05394515506390391,86.37335758932292,0.0,0.0
164.778706,205,152.811475,0,13.889785850326195,0.12013962858684661,0.0,0.07467617787737772,7.731625339470226,TakeoverPolicy,"[-0.16575924, 0.38325226]","(0.12013962858684661, 0.0)",False,False,False,False,True,True,False,False,100,True,1.3762679485159588,1.0,1.0,164.7787061392147,205,False,True,0,109.480411757323,1.0,1.0,0.0,8.15049945525797,0.0196581284735079,0.3303649715970203,0.03771524555839134,2.6988121828327127,,0.15708934,0.17501155003526409,0.0,0.0,0.0,0.0,0.004878048780487805,0.004878048780487805,0.0,0.0,100.0,0.004878048780487805,0.8349023126230766,0.004878048780487805,0.004878048780487805,64.18180894381979,103.0,0.06341463414634146,0.48292682926829267,0.06803270403364678,102.21523471663764,0.004878048780487805,0.004878048780487805
361.411792,329,174.296039,0,16.674552077780408,-0.008194985799491405,0.3677331209182739,0.09829157246400018,17.197698235662028,TakeoverPolicy,"[-0.008194986, 0.36773312]","(-0.008194986, 0.36773312)",False,False,False,False,False,False,True,False,100,False,1.7335742872650584,0,0,361.4117916994275,329,False,False,0,127.42450149324476,0,0,0.0,10.432080588728564,-0.008971924666424198,0.2684370933876211,0.0522726390141703,6.475251875582202,,0.16705789,0.12973258436059848,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,100.0,0.0,1.0733901701723179,0.0,0.0,140.7946896379321,165.0,0.057750759878419454,0.26443768996960487,0.05454130618821199,115.45543394247541,0.0,0.0
171.578042,222,190.483692,0,12.335331591608478,0.12012824806698788,0.0,0.06272160803366984,7.931926611888366,TakeoverPolicy,"[-0.12590629, 0.2899628]","(0.12012824806698788, 0.0)",False,False,False,False,True,True,False,False,100,True,1.1275699560402934,1.0,1.0,171.5780420159675,222,False,True,0,135.8623320614912,1.0,1.0,0.0,7.887515938888815,0.016685104788041725,0.2813598089658462,0.035729399152650304,2.900260742913397,,0.19729638,0.14902245687694396,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0045045045045045045,0.0,0.0,100.0,0.0045045045045045045,0.8004757296036389,0.0045045045045045045,0.0045045045045045045,68.78633082371441,111.5,0.04054054054054054,0.2702702702702703,0.03800824580291178,130.16976860561346,0.0045045045045045045,0.0045045045045045045
166.531356,244,207.652054,0,8.49939683310808,0.12023449069317614,0.0,0.03767317679120046,7.236932364257885,TakeoverPolicy,"[-0.017563391, 0.31418884]","(0.12023449069317614, 0.0)",False,False,False,False,True,True,False,False,100,True,0.8040158928481995,1.0,1.0,166.53135605557858,244,False,True,0,153.79773809538509,1.0,1.0,0.0,6.906751481144396,0.01577673193940106,0.24635298012710008,0.029659558869909362,2.914245704115109,,0.2684956,0.13106485603325058,0.0,0.0,0.0,0.0,0.004098360655737705,0.004098360655737705,0.0,0.0,100.0,0.004098360655737705,0.7062925079853553,0.004098360655737705,0.004098360655737705,71.53428789069714,122.5,0.09016393442622951,0.4385245901639344,0.07350576243399147,142.57108169907147,0.004098360655737705,0.004098360655737705
160.171496,192,222.133142,0,14.019849377289223,0.04011564728165111,0.0,0.07566117129650568,7.564716906527332,TakeoverPolicy,"[-0.15368055, 0.2600714]","(0.04011564728165111, 0.0)",False,False,False,False,True,True,False,False,100,True,1.3879246225649555,1.0,1.0,160.17149553554185,192,True,False,1.5087342080393455,160.8173223608683,1.0,1.0,0.0,8.417600092822864,0.02448835254147046,0.32503471927096445,0.039399567221496505,2.6257217277917912,,0.21823327,0.17476153590621746,0.0,0.0,0.0,0.0,0.005208333333333333,0.005208333333333333,0.0,0.0,100.0,0.005208333333333333,0.8674969799901397,0.005208333333333333,0.005208333333333333,62.02109897063146,96.5,0.036458333333333336,0.16666666666666666,0.03656033471605822,156.31531552034912,0.005208333333333333,0.005208333333333333
360.125814,360,245.147538,0,13.745340433594846,-0.003091213759034872,0.2975308299064636,0.0729216735658888,16.21515692227226,TakeoverPolicy,"[-0.0030912138, 0.29753083]","(-0.0030912138, 0.29753083)",False,False,False,False,False,False,True,False,100,False,1.4286049131524894,0,0,360.1258139769672,360,False,False,0,187.18959890654241,0,0,0.0,9.439943758643253,-0.007270446682386009,0.2154942633985128,0.04504210256186742,6.622016589515424,,0.12335644,0.10411190835806339,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,100.0,0.0,0.9765400524725544,0.0,0.0,147.86710173738138,180.5,0.06666666666666667,0.18333333333333332,0.07325632373798363,171.64136210056253,0.0,0.0
168.773673,283,264.647708,0,7.046782377178495,-0.18225201964378357,-0.09509994834661484,0.03006071788397938,7.11656089888586,TakeoverPolicy,"[-0.18225202, -0.09509995]","(-0.18225202, -0.09509995)",False,False,False,False,True,True,False,False,100,True,0.740907055572358,1.0,1.0,168.7736727005358,283,False,False,0,193.28289765330513,1.0,1.0,0.0,5.973304354077116,0.023406679830656814,0.12717285681377716,0.02514685829995005,2.587373578897823,,0.072492845,0.07528976832221698,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0035335689045936395,0.0,0.0,100.0,0.0035335689045936395,0.61665929242441,0.0035335689045936395,0.0035335689045936395,66.13046429586939,142.0,0.014134275618374558,0.05653710247349823,0.02153109097796015,187.8311208897065,0.0035335689045936395,0.0035335689045936395
362.52477,796,310.700717,0,4.783894965279536,0.029406452551484108,0.029247408732771873,0.01844478514172751,13.091260300926571,TakeoverPolicy,"[0.029406453, 0.029247409]","(0.029406453, 0.029247409)",False,False,False,False,False,False,True,False,100,False,0.4992665044522449,0,0,362.52477001567644,796,False,False,0,227.99218333912506,0,0,0.0,4.270538689345261,-0.001793592989899062,0.11313685301046182,0.016446306910711774,5.636431948843836,,0.008565016,0.05567163001028138,0.0,0.0,0.0,0.0,0.0,0.0,0.001256281407035176,0.0,100.0,0.0,0.4434975333167449,0.0,0.0,154.08066434873618,398.5,0.03391959798994975,0.24246231155778894,0.043604630258567756,204.74708627715253,0.0,0.0
157.157625,157,324.611307,0,14.890867924757119,0.08021824543519968,0.0,0.08294711732523181,8.179878601282825,TakeoverPolicy,"[0.024984669, 0.33546868]","(0.08021824543519968, 0.0)",False,False,False,False,True,True,False,False,100,True,1.2756855854509093,1.0,1.0,157.15762544513058,157,False,True,0,232.07097648216447,1.0,1.0,0.0,10.230421197495364,0.023116463524803343,0.42655788697554453,0.052101137587788685,2.807343858282655,,0.24786538,0.2248371752501739,0.0,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,100.0,0.006369426751592357,1.0409765033794995,0.006369426751592357,0.006369426751592357,61.15373392427228,79.0,0.025477707006369428,0.08917197452229299,0.025979574159486596,229.985763349464,0.006369426751592357,0.006369426751592357
71.569528,94,333.789687,0,13.19882731797835,-0.0460657998919487,0.12455309927463531,0.0688520211635923,3.640573716333084,TakeoverPolicy,"[-0.0460658, 0.1245531]","(-0.0460658, 0.1245531)",False,False,False,False,False,True,False,False,100,False,1.4397880450639622,1.0,1.0,71.56952772083214,94,False,False,0,232.07097648216447,1.0,1.0,0.0,8.301378584625853,0.07492066181680941,0.5592138738708293,0.038729507620564714,1.2437397597586797,,0.31706727,0.31706727,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,100.0,0.0,0.8298863379350648,0.010638297872340425,0.010638297872340425,28.438107557997267,47.5,0.0,0.0,0.0,232.07097648216455,0.010638297872340425,0.010638297872340425
154.766373,208,348.782277,0,2.8808051416885903,9.181073928118933e-05,-1.0,0.013656104366970696,6.89126443876668,TakeoverPolicy,"[-0.056315813, 0.4476289]","(9.181073928118933e-05, -1.0)",False,False,False,False,True,True,False,False,100,True,0.3368589225067115,1.0,1.0,154.76637267826428,208,False,True,0,240.74846471982113,1.0,1.0,0.0,7.53443914302749,0.032598289335558236,0.28486844856972593,0.03313107903253211,3.0713468432276474,,0.20136306,0.15873336895264206,0.0,0.0,0.0,0.0,0.004807692307692308,0.004807692307692308,0.0,0.0,100.0,0.004807692307692308,0.7697270750037064,0.004807692307692308,0.004807692307692308,72.34647089303897,104.5,0.04807692307692308,0.13942307692307693,0.04171869345027238,235.64394563393236,0.004807692307692308,0.004807692307692308
363.651219,387,373.272272,0,12.375231036056192,-0.03947903588414192,0.12625722587108612,0.06276027753739948,15.715103283510887,TakeoverPolicy,"[-0.039479036, 0.12625723]","(-0.039479036, 0.12625723)",False,False,False,False,False,False,True,False,100,False,1.2456604879500441,0,0,363.6512186073177,387,False,False,0,270.1837113487418,0,0,0.0,8.880641036619542,0.00083528461977475,0.25166224099939943,0.040607502024575914,6.715697646785816,,0.16316032,0.1262487628095871,0.0,0.0,0.0,0.0,0.0,0.0,0.002583979328165375,0.0,100.0,0.0,0.9170461992125782,0.0,0.0,156.5510085978225,194.0,0.06976744186046512,0.27906976744186046,0.07606006880858056,253.37126940801767,0.0,0.0
363.856275,503,404.177654,0,13.881163468069069,-0.08087551593780518,-0.031077157706022263,0.07459755117387128,15.083170235631169,TakeoverPolicy,"[-0.080875516, -0.031077158]","(-0.080875516, -0.031077158)",False,False,False,False,False,False,True,False,100,False,1.4460473724874134,0,0,363.8562752217131,503,False,False,0,286.8981325460082,0,0,0.0,6.8267951193925915,0.003531212204439329,0.2334484581188456,0.029986421939624572,5.826553807455469,,0.12749076,0.11848983516164248,0.0,0.0,0.0,0.0,0.0,0.0,0.0019880715705765406,0.0,100.0,0.0,0.7063664465093448,0.0,0.0,144.5351648958405,252.0,0.03578528827037773,0.13717693836978131,0.03322946560092735,280.4801877822346,0.0,0.0
363.468411,590,439.923325,0,12.578683089706503,0.012303666211664677,0.2841290533542633,0.0639762718586894,14.577815807345434,TakeoverPolicy,"[0.012303666, 0.28412905]","(0.012303666, 0.28412905)",False,False,False,False,False,False,True,False,100,False,1.30598553590263,0,0,363.46841098077203,590,False,False,0,297.59296594003894,0,0,0.0,5.823187718745431,0.0031261779851491363,0.203225103632322,0.024708162385331252,5.536078847059959,,0.086985126,0.10317564080873558,0.0,0.0,0.0,0.0,0.0,0.0,0.001694915254237288,0.0,100.0,0.0,0.6013125364689405,0.0,0.0,140.0639081242276,295.5,0.011864406779661017,0.10677966101694915,0.018126836261069052,294.9992961127649,0.0,0.0
364.987021,764,485.003421,0,9.137680745587149,0.014638506807386875,0.12056519091129303,0.04114500944677286,13.974671177603843,TakeoverPolicy,"[0.014638507, 0.12056519]","(0.014638507, 0.12056519)",False,False,False,False,False,False,True,False,100,False,0.9520920856141437,0,0,364.98702105367073,764,False,False,0,317.8833126856264,0,0,0.0,4.511630034026088,-0.006995945486893915,0.1798201248876224,0.018291454420947442,4.959948328978243,,0.05126033,0.08641208970036424,0.0,0.0,0.0,0.0,0.0,0.0,0.0013089005235602095,0.0,100.0,0.0,0.4658888915435665,0.0,0.0,131.0673313536122,382.5,0.01832460732984293,0.21465968586387435,0.026558045478517586,310.91652466412086,0.0,0.0
363.563426,446,513.950745,0,14.732785299900527,-0.006844733841717243,0.11931026726961136,0.08123630100887516,15.498204901363236,TakeoverPolicy,"[-0.006844734, 0.11931027]","(-0.006844734, 0.11931027)",False,False,False,False,False,False,True,False,100,False,1.5206578048442647,0,0,363.5634259417054,446,False,False,0,336.94102167727004,0,0,0.0,7.694467777482345,0.008057595516242527,0.18100701263926156,0.034749338343863755,5.570761821877042,,0.103821106,0.09453230407775204,0.0,0.0,0.0,0.0,0.0,0.0,0.002242152466367713,0.0,100.0,0.0,0.7961526541402464,0.0,0.0,137.72067810419063,223.5,0.04035874439461883,0.12556053811659193,0.042730289218931954,330.1200440918233,0.0,0.0
361.012964,539,546.994685,0,9.837888693249225,0.08188800513744354,0.05633525550365448,0.04551074367045467,14.631661944757504,TakeoverPolicy,"[0.081888005, 0.056335256]","(0.081888005, 0.056335256)",False,False,False,False,False,False,True,False,100,False,1.026955722578409,0,0,361.0129642165557,539,False,False,0,349.5246150636478,0,0,0.0,6.3271141739483765,0.008698948954036155,0.12548937423805687,0.02714594052830704,5.123288294236786,,0.06851283,0.06709416159604652,0.0,0.0,0.0,0.0,0.0,0.0,0.0018552875695732839,0.0,100.0,0.0,0.6531352874566495,0.0,0.0,131.1414560634057,270.0,0.03710575139146568,0.20593692022263452,0.023346184390311074,343.7069074464513,0.0,0.0
362.407979,592,582.92006,0,7.351458268376994,-0.014579101465642452,0.20611634850502014,0.0309383909220554,14.492069513544012,TakeoverPolicy,"[-0.014579101, 0.20611635]","(-0.014579101, 0.20611635)",False,False,False,False,False,False,True,False,100,False,0.7569585897200265,0,0,362.4079791070026,592,False,False,0,349.5246150636478,0,0,0.0,5.7897274572501525,-0.003191643859404517,0.11421101532520166,0.024479847151256767,5.134877007396795,,0.055509683,0.055509683,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0,100.0,0.0,0.5965623947579776,0.0,0.0,130.28531416384996,296.5,0.0,0.0,0.0,349.52461506364773,0.0,0.0
363.627404,993,639.832006,0,5.95516947869822,-0.003406973322853446,0.027982793748378754,0.023956896345271737,13.4083282105703,TakeoverPolicy,"[-0.0034069733, 0.027982794]","(-0.0034069733, 0.027982794)",False,False,False,False,False,False,True,False,100,False,0.6216907415468024,0,0,363.6274040937085,993,False,False,0,358.0425792090075,0,0,0.0,3.460655344409562,-0.04613936686454246,0.10838219309528734,0.013502848147603514,4.275824075736087,,-0.0015608066,0.031121413115372438,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070493454179255,0.0,100.0,0.0,0.35674631906873644,0.0,0.0,115.32722584953956,497.0,0.007049345417925478,0.12789526686807653,0.008578010216877869,356.1154599670303,0.0,0.0
53.639486,151,653.740899,0,5.547684882981583,-0.14775757491588593,0.11298074573278427,0.021922210154147657,2.3078002024922344,TakeoverPolicy,"[-0.14775757, 0.112980746]","(-0.14775757, 0.112980746)",False,False,False,False,False,True,False,False,100,False,0.589125351379708,1.0,1.0,53.63948563131204,151,False,False,0,358.0425792090075,1.0,1.0,0.0,4.03359066155743,0.06140336103657174,0.17620147218957039,0.015283445049617444,0.9450227568171562,,0.11880242,0.11880242,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,100.0,0.0,0.3922424568390182,0.006622516556291391,0.006622516556291391,23.980962435445853,76.0,0.0,0.0,0.0,358.0425792090074,0.006622516556291391,0.006622516556291391
364.066277,561,687.229461,0,8.88756551473897,0.027111221104860306,0.06138284131884575,0.03971651555708936,14.364109440065828,TakeoverPolicy,"[0.027111221, 0.06138284]","(0.027111221, 0.06138284)",False,False,False,False,False,False,True,False,100,False,0.9263217267043733,0,0,364.06627655006525,561,False,False,0,358.0425792090075,0,0,0.0,6.159990521612635,0.004145474787577389,0.11491942380311353,0.025604473155197566,5.73174977987801,,0.059532452,0.059532452,0.0,0.0,0.0,0.0,0.0,0.0,0.0017825311942959,0.0,100.0,0.0,0.6327853801724953,0.0,0.0,145.59409419100135,281.0,0.0,0.0,0.0,358.0425792090075,0.0,0.0
364.656337,497,718.329987,0,7.077563347887148,-0.19453513622283936,0.08442822098731995,0.02961335257202426,15.018544211335447,TakeoverPolicy,"[-0.19453514, 0.08442822]","(-0.19453514, 0.08442822)",False,False,False,False,False,False,True,False,100,False,0.7380492913686832,0,0,364.65633676263593,497,False,False,0,358.0425792090075,0,0,0.0,7.062270457260911,0.007161020164839901,0.14979290323785432,0.03021839881556429,6.52804347499538,,0.07847696,0.07847696,0.0,0.0,0.0,0.0,0.0,0.0,0.002012072434607646,0.0,100.0,0.0,0.7150792475935709,0.0,0.0,157.13255920446846,249.0,0.0,0.0,0.0,358.04257920900744,0.0,0.0
